t_wall,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1774216111.4112108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01946854405105114,0.031727466732263565,0.012933448888361454,-0.0059404257564480995,0.004881198536191631,-0.006243786629069876
1774216111.461203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195185374468565,0.031671036034822464,0.012971184216439724,-0.00030699553911838786,0.0007155510249063287,-0.0001901354376166955
1774216111.511143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019524160772562027,0.03169752284884453,0.012984264642000198,-0.0013593504548244657,0.0014442391176985997,0.0001358218605986144
1774216111.561178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019499273970723152,0.03175124153494835,0.012994860298931599,-0.0012740684729520622,0.007888443952916269,0.0013671734767447129
1774216111.6110632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019513148814439774,0.031765248626470566,0.012973490171134472,0.0013112501312066694,-0.0005044598660241731,-0.004336195344956759
1774216111.6611514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019490178674459457,0.03172927349805832,0.01297716610133648,-0.0014056910662637962,0.004360355627150821,-0.0034761459571254223
1774216111.7111692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01949188858270645,0.03174864128232002,0.013034574687480927,-0.0037047267721372857,0.006357113302482188,0.0022526943469378057
1774216111.7611349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019504521042108536,0.03169095888733864,0.012988021597266197,0.0032625669186095983,-3.7787122615987766e-05,0.002011495480670977
1774216111.8111613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019506199285387993,0.03175019472837448,0.013045433908700943,0.0004510530356357216,0.01236336012982798,0.004324350257191163
1774216111.8611503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01949543133378029,0.031722329556941986,0.013040619902312756,-0.002925692989450045,-0.007058308517904964,-0.004019026091586375
