t_wall,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1774214053.8804977,0.33953278479867005,0.18849150053558583,0.6,-0.5614197850227356,-0.23078489303588867,0.6074633002281189,1.109501425886471,0.6063053575386247,-0.0014870980009138877
1774214053.9304779,0.33953278479867005,0.18849150053558583,0.6,-0.5101045966148376,-0.2027330994606018,0.6069251894950867,1.0742767957583335,0.599906587189001,-0.013345709323259873
1774214053.9804652,0.6446978434681031,0.3278756294943486,0.6,-0.4525299370288849,-0.1714617908000946,0.6062144041061401,1.1908599059081233,0.6530895694354973,0.007638367547839398
1774214054.0304656,0.6446978434681031,0.3278756294943486,0.6,-0.3942573368549347,-0.13960394263267517,0.6061784625053406,1.1226438319505847,0.6000013271433902,0.018999814959401746
1774214054.0804212,0.6446978434681031,0.3278756294943486,0.6,-0.3417373299598694,-0.11055752635002136,0.6055622696876526,1.220661860754815,0.6553347980194455,0.00017297003057285408
1774214054.1305144,0.6446978434681031,0.3278756294943486,0.6,-0.28327709436416626,-0.0783567801117897,0.6048448085784912,1.1349415709768684,0.6184993703226641,-0.016415020959265014
1774214054.18051,0.6446978434681031,0.3278756294943486,0.6,-0.22501686215400696,-0.046441927552223206,0.6044394969940186,1.1088829749569862,0.5953476445103454,0.014653973810113241
1774214054.230489,0.9346448541973018,0.4384915005355858,0.6,-0.17235437035560608,-0.017201514914631844,0.6034502387046814,1.1313912874984344,0.6083919708732681,-0.007191648553768753
1774214054.2804656,0.9346448541973018,0.4384915005355858,0.6,-0.11411864310503006,0.015236403793096542,0.6032370924949646,1.1022309763796396,0.6126438603695046,0.0004685873121048171
1774214054.3304949,0.9346448541973018,0.4384915005355858,0.6,-0.05603020265698433,0.0478520393371582,0.6029797196388245,1.1746184848363512,0.6610285046653013,0.008964784380929954
1774214054.3804615,0.9346448541973018,0.4384915005355858,0.6,-0.0038835201412439346,0.07702695578336716,0.6026625037193298,1.089359392800902,0.6277279732893204,0.004753718525085227
1774214054.4304485,0.9346448541973018,0.4384915005355858,0.6,0.05392114818096161,0.1091020479798317,0.6019749641418457,1.1236835145832247,0.6461371974495029,-0.018254510456276248
1774214054.4803948,1.2022343593031546,0.5095112614956889,0.6,0.11153998225927353,0.14119215309619904,0.6014862060546875,1.165707450265891,0.6535190362700589,-0.01005867497510268
1774214054.5304964,1.2022343593031546,0.5095112614956889,0.6,0.16338945925235748,0.1697666496038437,0.6012828946113586,1.1413060461199096,0.6188744134335371,-0.018483725339173283
1774214054.5804949,1.2022343593031546,0.5095112614956889,0.6,0.22104378044605255,0.20173275470733643,0.6013859510421753,1.1105239908550537,0.6382152526714836,0.010908937526044346
1774214054.6305003,1.2022343593031546,0.5095112614956889,0.6,0.27301347255706787,0.229481041431427,0.6013691425323486,1.0100763495157812,0.5427402773893899,0.008476594818958839
1774214054.6804025,1.2022343593031546,0.5095112614956889,0.6,0.33054450154304504,0.2598032057285309,0.6011509895324707,1.1058012860579043,0.5871373506473054,-0.01772503119745639
1774214054.730504,1.4408774170913032,0.5339830033481121,0.6,0.38817456364631653,0.28935274481773376,0.6014968752861023,1.2183721894782875,0.58732335685163,0.0001194513356902266
1774214054.780457,1.4408774170913032,0.5339830033481121,0.6,0.43992021679878235,0.3153268098831177,0.6018048524856567,1.2055251300543621,0.565733980466868,0.002868714946817272
1774214054.8304687,1.4408774170913032,0.5339830033481121,0.6,0.497295081615448,0.34289291501045227,0.6020246744155884,1.1764453527999308,0.4989596174610759,-0.0358965918270394
1774214054.8804493,1.4408774170913032,0.5339830033481121,0.6,0.55454021692276,0.369111567735672,0.6024084091186523,1.1830611228717798,0.5350812180586015,-0.02388451718061962
1774214054.930594,1.4408774170913032,0.5339830033481121,0.6,0.6060341596603394,0.39135056734085083,0.6023415327072144,1.040807866323187,0.4243328597410683,-0.011977748529263987
1774214054.9804854,1.6446978434681032,0.5095112614956889,0.6,0.6629555821418762,0.41487544775009155,0.6025862097740173,1.1270644712476698,0.4604893008378905,0.006925763820166879
1774214055.0305493,1.6446978434681032,0.5095112614956889,0.6,0.7196067571640015,0.4366488754749298,0.6026660799980164,1.0975191926016745,0.45115275628353585,0.04030038703508693
1774214055.0804782,1.6446978434681032,0.5095112614956889,0.6,0.7707605957984924,0.4544963836669922,0.6024046540260315,1.0559203443803888,0.3878525328850384,0.015266345221274902
1774214055.1304898,1.6446978434681032,0.5095112614956889,0.6,0.8272512555122375,0.4727628529071808,0.6021258234977722,1.1671544337228528,0.33715894038738814,-0.01998814583989462
1774214055.180513,1.6446978434681032,0.5095112614956889,0.6,0.8778569102287292,0.4877060353755951,0.6021097302436829,1.0704593980564692,0.3548607258345149,0.02182884873673693
1774214055.2305403,1.8086769030949439,0.4384915005355858,0.6,0.9342686533927917,0.5019324421882629,0.6014228463172913,1.0963891945932915,0.24728824969825675,-0.03509674212880338
1774214055.2804878,1.8086769030949439,0.4384915005355858,0.6,0.9899170994758606,0.5148866176605225,0.602113664150238,0.9987218024304542,0.22979924457515338,0.05437061732944497
1774214055.3304904,1.8086769030949439,0.4384915005355858,0.6,1.0407960414886475,0.5241320729255676,0.6012234091758728,1.1406464062054582,0.20148163332865032,-0.004132344109763664
1774214055.3804436,1.8086769030949439,0.4384915005355858,0.6,1.0968176126480103,0.5326136350631714,0.6014955043792725,1.1377476647175246,0.13937526792222457,0.020659608298205855
1774214055.4305108,1.8086769030949439,0.4384915005355858,0.6,1.153218388557434,0.5392099618911743,0.6014259457588196,1.130557557521355,0.10530059392719764,0.015290860442279817
1774214055.4804573,1.9287768873085154,0.3278756294943487,0.6,1.2036082744598389,0.5431974530220032,0.601809024810791,1.2062658765185952,0.06740407948272643,0.09144723948144443
1774214055.530286,1.9287768873085154,0.3278756294943487,0.6,1.2601743936538696,0.5455469489097595,0.601704478263855,1.053557745502275,0.022895448202697778,-0.005840675561912698
1774214055.5805113,1.9287768873085154,0.3278756294943487,0.6,1.3115360736846924,0.5457820296287537,0.6007381677627563,1.1992348241483395,-0.004610999792755416,-0.022555161587868633
1774214055.6302896,1.9287768873085154,0.3278756294943487,0.6,1.3681434392929077,0.544154167175293,0.6012902855873108,0.9896321698446229,-0.03389122053862211,0.05155922507928495
1774214055.6804583,1.9287768873085154,0.3278756294943487,0.6,1.4253597259521484,0.5405135750770569,0.601365864276886,1.0570640900601278,-0.06038172641247504,0.02851986554186835
1774214055.7304888,2.002040535908484,0.1884915005355859,0.6,1.4827898740768433,0.5346817374229431,0.6017425060272217,1.171814249141158,-0.13252299949765803,0.01344708855198545
1774214055.7804267,2.002040535908484,0.1884915005355859,0.6,1.534542202949524,0.5276569724082947,0.6019752025604248,1.083813478208673,-0.18222954975843417,-0.0016632731029446967
1774214055.8304737,2.002040535908484,0.1884915005355859,0.6,1.5916632413864136,0.5178494453430176,0.6022912263870239,1.091303110705823,-0.19606906503726257,-0.005532567462760414
1774214055.8804922,2.002040535908484,0.1884915005355859,0.6,1.6465853452682495,0.5068325996398926,0.6034406423568726,1.040548207551155,-0.21857286816306326,0.02352325757849696
1774214055.9304721,2.002040535908484,0.1884915005355859,0.6,1.6952224969863892,0.49485471844673157,0.6037784814834595,0.9799017325138266,-0.25597366131995136,0.011859892614409154
1774214055.9803557,2.0266638547182083,0.03398300334811217,0.6,1.7462888956069946,0.4801022410392761,0.6044420003890991,0.9607369819710097,-0.3000479450205841,0.008309357127544714
1774214056.0305269,2.0266638547182083,0.03398300334811217,0.6,1.7943038940429688,0.46374377608299255,0.6048299670219421,0.8860778811664234,-0.32398935632665943,0.015482742762609311
1774214056.0804787,2.0266638547182083,0.03398300334811217,0.6,1.8345385789871216,0.4479394853115082,0.6045094728469849,0.8480065686784152,-0.3439920333409784,-0.00686500673267359
1774214056.1303942,2.0266638547182083,0.03398300334811217,0.6,1.8752261400222778,0.428838312625885,0.6041783690452576,0.7431984333324363,-0.35986204955077405,-0.02615502789335742
1774214056.1804163,2.0266638547182083,0.03398300334811217,0.6,1.9115684032440186,0.4088115394115448,0.6040587425231934,0.683768002298735,-0.4066920070657409,-0.009085813810548725
1774214056.2305853,2.002040535908484,-0.12052549383936134,0.6,1.9406954050064087,0.38957640528678894,0.603003203868866,0.6464427542180367,-0.46308760454968073,-0.026609917181310908
1774214056.2805128,2.002040535908484,-0.12052549383936134,0.6,1.9690935611724854,0.36702901124954224,0.6013644337654114,0.5082870054016166,-0.4322889555137823,-0.0517480159279135
1774214056.3302643,2.002040535908484,-0.12052549383936134,0.6,1.991252064704895,0.345472514629364,0.5999303460121155,0.4818619176178685,-0.4809265734922018,-0.04065324955946604
1774214056.3803005,2.002040535908484,-0.12052549383936134,0.6,2.012159824371338,0.32069888710975647,0.5982505679130554,0.3773451498710953,-0.4981794445332135,-0.04980657442052809
1774214056.4303784,2.002040535908484,-0.12052549383936134,0.6,2.029785394668579,0.29483306407928467,0.5972935557365417,0.32113325441937995,-0.5103526895387637,-0.028534395942724965
1774214056.4804664,1.9287768873085156,-0.2599096227981244,0.6,2.042992353439331,0.2704668939113617,0.5960924029350281,0.29183796126281353,-0.5622276788293656,-0.036482802205128805
1774214056.5305123,1.9287768873085156,-0.2599096227981244,0.6,2.054993152618408,0.2419905811548233,0.5948294401168823,0.2292869858306628,-0.5782423100649526,-0.03125219371977187
1774214056.5802915,1.9287768873085156,-0.2599096227981244,0.6,2.064800977706909,0.21250495314598083,0.593936562538147,0.1589153088617477,-0.5625375334777354,-0.0058471633061412615
1774214056.630597,1.9287768873085156,-0.2599096227981244,0.6,2.072197914123535,0.18503060936927795,0.5935865044593811,0.14075665607479967,-0.5423088526913593,-0.003499445801171743
1774214056.680407,1.9287768873085156,-0.2599096227981244,0.6,2.078667402267456,0.15367832779884338,0.594091534614563,0.12375230488198279,-0.6115122508468415,0.0044760220539538445
1774214056.7304635,1.808676903094944,-0.3705254938393615,0.6,2.083268165588379,0.12158670276403427,0.5947946906089783,0.07958303152126638,-0.6178956044903566,0.014872969784592531
1774214056.7806597,1.808676903094944,-0.3705254938393615,0.6,2.08604097366333,0.09186284989118576,0.5950533747673035,0.051574440004609486,-0.6483712138050536,0.009591078120356974
1774214056.8304622,1.808676903094944,-0.3705254938393615,0.6,2.0876498222351074,0.05870088189840317,0.5951780676841736,0.021753515559290258,-0.6960988868266519,-0.019999199788379753
1774214056.8803546,1.808676903094944,-0.3705254938393615,0.6,2.087364435195923,0.025027338415384293,0.5962088108062744,-0.020196634233760058,-0.6802823061087484,0.02311075401424958
1774214056.9304144,1.808676903094944,-0.3705254938393615,0.6,2.0858652591705322,-0.004755774512887001,0.5973227620124817,-0.04467687709736195,-0.6244440864349722,0.01033152782876495
1774214056.980402,1.6446978434681032,-0.4415452547994646,0.6,2.081944704055786,-0.0382561981678009,0.5984920263290405,-0.10171127418313684,-0.6800347357703701,0.005873484811258373
1774214057.030402,1.6446978434681032,-0.4415452547994646,0.6,2.0758512020111084,-0.0716855451464653,0.5989313125610352,-0.13281366656632934,-0.652825163967979,0.00582925151713173
1774214057.0804281,1.6446978434681032,-0.4415452547994646,0.6,2.0681939125061035,-0.10099723190069199,0.5992526412010193,-0.17259221568403643,-0.6064706430624968,0.0006074835801330397
