t_wall,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1776645723.0754385,0.0,0.0,0.8,-0.009524236433207989,0.005442779511213303,0.005824337713420391,0.0018900871856679159,-0.004063349569687985,-0.009343065332297722
1776645723.1255755,0.0,0.0,0.8,-0.009683476760983467,0.005205094814300537,0.005317830480635166,-0.0038736232303691388,0.0017751131500764572,0.00375318937356459
1776645723.1755717,0.0,0.0,0.8,-0.009540146216750145,0.005440857261419296,0.005830852314829826,-0.006103441651705272,0.0009884378598392623,-0.0022195980617559967
1776645723.2255423,0.0,0.0,0.8,-0.009669112972915173,0.0051977187395095825,0.00528140040114522,0.00032986201265348497,-0.0002560240479730775,-0.00036201249794042673
1776645723.2755325,0.0,0.0,0.8,-0.009685173630714417,0.005329197272658348,0.005393875762820244,-0.017607439539362904,-0.010920040666493245,-0.04299299237091233
1776645723.3255334,0.0,0.0,0.8,-0.00964212417602539,0.005267472937703133,0.005320725031197071,0.0002121597663601842,0.0005280955090891837,-0.00497779100548622
1776645723.3755622,0.0,0.0,0.8,-0.00967105757445097,0.005277471616864204,0.005403709597885609,-0.002571808770249171,-0.00363586754738207,0.0026765369324860838
1776645723.425576,0.0,0.0,0.8,-0.009678876027464867,0.005267886444926262,0.00534447655081749,0.0007818428184945401,-0.0021325314578040343,-0.003145301641035369
1776645723.4757457,0.0,0.0,0.8,-0.009635468944907188,0.005280405282974243,0.005409585312008858,0.004304660335750917,0.0032980233865186463,0.008411955192866458
1776645723.5255532,0.0,0.0,0.8,-0.00966979842633009,0.005323613062500954,0.005361488088965416,0.0016746103835680282,-0.001058272588667923,-0.007110639410796177
1776645723.575759,0.0,0.0,0.8,-0.00963872391730547,0.0052747465670108795,0.005329396575689316,-0.000355920611337852,0.005288989737883172,0.002247782824989582
1776645723.6255653,0.0,0.0,0.8,-0.009681069292128086,0.005294285714626312,0.0053726863116025925,-0.0026474332034449564,-0.0013997773663007205,-0.00868686318858907
1776645723.6754093,0.0,0.0,0.8,-0.00965647678822279,0.005250699818134308,0.005313242319971323,0.0004857350200945531,0.0037038335944745582,-0.0026782028507498666
1776645723.7255175,0.0,0.0,0.8,-0.009653246961534023,0.005284298211336136,0.005409715697169304,0.0014789353145868043,0.00042510134326880606,-0.0014363157915532234
1776645723.775528,0.0,0.0,0.8,-0.00968540832400322,0.005244864150881767,0.005306122824549675,-0.0009852275902498563,0.0018957302394926657,-0.0074203942112803355
1776645723.8255365,0.0,0.0,0.8,-0.009626168757677078,0.00529085099697113,0.005401039030402899,0.0030793477147101804,0.0035513915667757944,0.0013894830404198753
1776645723.8755412,0.0,0.0,0.8,-0.009670735336840153,0.005267702043056488,0.005362949334084988,0.0017846342864457178,-3.706503020156732e-05,-0.0031400883655891103
1776645723.9255404,0.0,0.0,0.8,-0.009680602699518204,0.005265526473522186,0.005369437392801046,-0.003756804998734228,-0.00013974396644098925,-8.294894154800005e-05
1776645723.975419,0.0,0.0,0.8,-0.009690549224615097,0.005294285714626312,0.00540876341983676,-0.002070230236394064,0.0019906834520190004,-0.002647196153443577
1776645724.0254111,0.0,0.0,0.8,-0.009661308489739895,0.005264217033982277,0.005367457866668701,-0.0008724028754610859,-0.0011233207305606807,-0.00017697727016783505
1776645724.075524,0.0,0.0,0.8,-0.009670063853263855,0.005262957885861397,0.005347308237105608,-0.0005445649699946317,-0.0031705319363383934,-0.0014979327590062916
1776645724.1254091,0.0,0.0,0.8,-0.009654018096625805,0.005311854183673859,0.005326244048774242,0.0006512721097255393,0.005707345427630669,-0.001192083086764095
1776645724.175541,0.0,0.0,0.8,-0.009668412618339062,0.005288369953632355,0.005398019216954708,-0.0024122513047833295,-0.005159034497349728,-0.002265762555061797
1776645724.2255483,0.0,0.0,0.8,-0.009657496586441994,0.005268758162856102,0.005322739016264677,6.92182927451922e-05,-0.00289354824944219,-0.0019128033056854214
1776645724.2754061,0.0,0.0,0.8,-0.00964366365224123,0.00528484582901001,0.005364004522562027,-0.0016486634641691839,0.00048010057458293257,-0.003883374150592683
1776645724.3255918,0.0,0.0,0.8,-0.009695437736809254,0.00526074692606926,0.005333113018423319,-0.0019996029822420087,-0.0022021549390439234,0.0006412467849809688
1776645724.3755417,0.0,0.0,0.8,-0.009647497907280922,0.005271550267934799,0.005317753180861473,-0.00025028292187388273,3.1002433731705946e-05,-0.004293082587834529
1776645724.425553,0.0,0.0,0.8,-0.009668532758951187,0.005299016833305359,0.005345289595425129,0.0012988847676197555,0.0006133481100683081,-0.0005142797649327729
1776645724.4755418,0.0,0.0,0.8,-0.009648637846112251,0.005301926285028458,0.005355514585971832,0.0013899905955367885,0.0036716327262944805,-8.091882060108364e-05
1776645724.5255313,0.0,0.0,0.8,-0.00968844909220934,0.005287110805511475,0.005390016362071037,-0.0027111859276942644,-0.0003140841217578882,6.5258765244601435e-06
1776645724.5755634,0.0,0.0,0.8,-0.009658670984208584,0.005292540416121483,0.0053483713418245316,0.0012584333221934477,0.002615550544047996,0.0031314516017459885
1776645724.62558,0.0,0.0,0.8,-0.00967852957546711,0.005254246294498444,0.005347225349396467,-0.00046998970856245147,9.567050295292606e-05,-0.00555817188615413
1776645724.6755526,0.0,0.0,0.8,-0.00965961068868637,0.005272189155220985,0.005338191986083984,0.0022175605165430066,0.0014031154238175767,-0.0026588108333307735
1776645724.7255752,0.0,0.0,0.8,-0.009674428030848503,0.005255389958620071,0.005380067974328995,-0.0018288324414887603,0.001866175194214665,8.594607779441443e-05
1776645724.7755413,0.0,0.0,0.8,-0.009695613756775856,0.005305642262101173,0.005375136621296406,-0.0012531788503864106,0.005940535509533123,0.00139952614034019
1776645724.8255596,0.0,0.0,0.8,-0.009672562591731548,0.005249211564660072,0.005345845129340887,-0.0021348031834371077,0.004602542668489314,-0.004283182927147966
1776645724.8755546,0.0,0.0,0.8,-0.009668908081948757,0.005291018635034561,0.005376057233661413,-0.0001833895612715598,0.0029417182685601223,0.002074100590786992
1776645724.9256034,0.0,0.0,0.8,-0.00965567771345377,0.005258435383439064,0.005384873598814011,0.0006488829759645678,-0.0013029732161143172,0.00010380777583977668
1776645724.9755542,0.0,0.0,0.8,-0.00967930257320404,0.005284102633595467,0.0053419433534145355,-0.00026673587582802825,0.000981829055112841,-0.0010632715304362596
1776645725.0255463,0.0,0.0,0.8,-0.009643142111599445,0.005278868600726128,0.005422346293926239,0.0029873137388200977,0.0023985475701384837,0.0036249496348230424
1776645725.0755403,0.0,0.0,0.8,-0.009671729989349842,0.005260122939944267,0.005319234449416399,6.002871228745673e-05,0.002441565833436424,-0.0024659556087439313
1776645725.1257048,0.0,0.0,0.8,-0.009676577523350716,0.005288252606987953,0.005402221344411373,-0.002255504869045879,0.0028285650828992156,0.0007383192188090101
1776645725.1754096,0.0,0.0,0.8,-0.009660429321229458,0.005232604220509529,0.005330195650458336,-0.0017940123745261733,-0.00594890856614478,-0.00182318660173473
1776645725.2254095,0.0,0.0,0.8,-0.009678343310952187,0.005307288840413094,0.005359885282814503,-0.0004903631119347802,0.004958604104182332,-0.00036703152699931867
1776645725.2755535,0.0,0.0,0.8,-0.00967289786785841,0.00528205931186676,0.0053841774351894855,-0.00217374472078425,-0.0021016669468057175,0.0006786917323810833
1776645725.3255372,0.0,0.0,0.8,-0.009662647731602192,0.005298089236021042,0.005318979732692242,0.0011536601958736475,0.005364426580557323,0.00010315449252042322
1776645725.3755336,0.0,0.0,0.8,-0.009652062319219112,0.005297509953379631,0.005384538322687149,-0.002339828466268952,0.00028790921263367443,-0.0024000306061241505
1776645725.4254122,0.0,0.0,0.8,-0.009655791334807873,0.005275357514619827,0.00531111191958189,0.00172044069231005,0.0011520504210095364,-0.00026484985050434176
1776645725.475562,0.0,0.0,0.8,-0.009666460566222668,0.005276346579194069,0.00536561943590641,-0.0011117696040281756,-0.00034504542836464393,-0.0009525892980531551
1776645725.5255632,0.0,0.0,0.8,-0.009658658877015114,0.0052656736224889755,0.0053365034982562065,-0.0005824599653485636,0.00013407204509184185,-0.001967951592707954
1776645725.5755734,0.0,0.0,0.8,-0.009657049551606178,0.005305860191583633,0.005374526605010033,0.00160250652539628,0.002166581345841109,-0.001607713369892694
1776645725.625626,0.0,0.0,0.8,-0.009659870527684689,0.005284583196043968,0.00533160287886858,0.0001677675382365723,0.0010672845534706887,-0.0018111459113559338
1776645725.6755455,0.0,0.0,0.8,-0.00965077243745327,0.005261458456516266,0.005373039282858372,0.0020026112155732247,-0.0004604525911519848,0.001894003599433299
1776645725.7254076,0.0,0.0,0.8,-0.009660939686000347,0.005273927003145218,0.005358988419175148,-0.0024870138961577085,-0.0014318993715161476,-0.0026292097294712165
1776645725.7755594,0.0,0.0,0.8,-0.009657192975282669,0.005237095057964325,0.005392104387283325,0.0010012445805728104,-0.00018582876341245917,0.00519314711986576
1776645725.825403,0.0,0.0,0.8,-0.009655693545937538,0.005274666473269463,0.005386555567383766,-0.001161314444033632,-0.0024891284842026773,-0.002233239923367336
1776645725.8755348,0.0,0.0,0.8,-0.009671270847320557,0.005262088030576706,0.005344294011592865,-0.00041521087187613927,0.0022876273871177202,0.0015352668169521027
1776645725.925535,0.0,0.0,0.8,-0.009629249572753906,0.005306398496031761,0.005399070214480162,0.0020445859985460456,-0.0005338168050602332,-0.00037252572324035635
1776645725.9756587,0.0,0.0,0.8,-0.009668639861047268,0.005259739235043526,0.005321577191352844,0.0013960269745878818,0.0021673218704544453,-0.0025826369899640445
1776645726.0255916,0.0,0.0,0.8,-0.009641241282224655,0.005267627537250519,0.0053889453411102295,0.0037045547610317854,-0.0012083871316435947,0.0016278654988658473
1776645726.075533,0.0,0.0,0.8,-0.009670657105743885,0.005245845764875412,0.0053166588768363,-0.0017773773386623062,-0.0042468791288140266,-0.00870178872151056
1776645726.1255348,0.0,0.0,0.8,-0.009706794284284115,0.005278412252664566,0.005416354164481163,-0.003345383319483914,7.303167678691432e-05,0.006054211893640218
1776645726.1755822,0.0,0.0,0.8,-0.009668353945016861,0.005284726619720459,0.0053384751081466675,0.0002714483247158163,-0.0007027606812568882,-0.007186068528325495
1776645726.2255907,0.0,0.0,0.8,-0.009678860194981098,0.005245724692940712,0.005356634967029095,-0.0018570851371045073,0.0014320456772642365,0.0005962852924053542
1776645726.2755444,0.0,0.0,0.8,-0.009667374193668365,0.005302559584379196,0.005384495481848717,-0.0020002610581105287,0.002766048854593512,-0.00013512423227933908
1776645726.325399,0.0,0.0,0.8,-0.009664751589298248,0.005245836451649666,0.005323318764567375,0.0020256655471009655,-0.00047316925957496385,-0.0007271484008396924
1776645726.3754075,0.0,0.0,0.8,-0.0096549391746521,0.005255470052361488,0.005408373661339283,0.0029077898991092905,-0.0037776759197769173,0.0026623434220306133
1776645726.4254663,0.0,0.0,0.8,-0.009669221006333828,0.005231674760580063,0.005336509086191654,-0.0004651395363962941,-0.0016003517397410003,3.617980682524836e-05
1776645726.4755018,0.0,0.0,0.8,-0.009673957712948322,0.005276544019579887,0.005398436915129423,-0.0027821695007628757,0.00036187750368236565,0.0008179382863659664
1776645726.5254834,0.0,0.0,0.8,-0.009663066826760769,0.005253095179796219,0.005338710267096758,2.3173235289085294e-05,-0.001904609256972603,0.0016093864336403875
1776645726.5754805,0.0,0.0,0.8,-0.009679283946752548,0.005297049880027771,0.0053871674463152885,-0.0013952033359446744,0.00157435048218669,0.0016437883500567694
1776645726.6254694,0.0,0.0,0.8,-0.009679233655333519,0.005253184586763382,0.005331463646143675,-0.0033802621278407026,-0.004663341310243859,-0.0031724807780828266
1776645726.675399,0.0,0.0,0.8,-0.00966579094529152,0.005283696576952934,0.005336826667189598,-0.0009466760652154629,0.005118887031441351,0.003295235226691124
1776645726.7255285,0.0,0.0,0.8,-0.009643936529755592,0.005272597074508667,0.005372234154492617,0.0009470260520970145,-0.0015350399494400769,-0.003487893443368412
1776645726.7754867,0.0,0.0,0.8,-0.0096651092171669,0.005297236144542694,0.005325327627360821,0.0009854724364029006,0.0027201391064873674,0.0009195018880260456
1776645726.8254766,0.0,0.0,0.8,-0.009653217159211636,0.005301356315612793,0.005384334363043308,0.0033859368331769094,0.0005291123338038457,0.0019391735760941019
1776645726.8755124,0.0,0.0,0.8,-0.009662141092121601,0.005278667435050011,0.0053299544379115105,0.0006415942399855278,0.002512814089394796,0.0018759573596201318
1776645726.92542,0.0,0.0,0.8,-0.009646928869187832,0.005301857367157936,0.005371405743062496,0.002169202201223941,0.005107801814692956,-0.0015621456751942601
1776645726.9753904,0.0,0.0,0.8,-0.009677305817604065,0.005250830203294754,0.005350914783775806,-0.0017560023111603095,-0.001661536920629956,0.0029769284484797843
1776645727.0253806,0.0,0.0,0.8,-0.009659674018621445,0.005301915109157562,0.005387504585087299,0.0018282412262596737,0.0026958047391876187,0.00023029222684828776
1776645727.0755055,0.0,0.0,0.8,-0.009673991240561008,0.005284136161208153,0.005398670211434364,-7.947862980721438e-05,0.002234437964605924,-0.0003764452931178914
1776645727.1253834,0.0,0.0,0.8,-0.00965938251465559,0.00525057315826416,0.005387451499700546,-0.0001150116947179933,0.0017395398319291458,0.0048812486444331895
1776645727.17549,0.0,0.0,0.8,-0.009668342769145966,0.005272870883345604,0.005361288785934448,-0.0003252166638625067,0.0018956761592684693,-0.004378853582718021
1776645727.2254922,0.0,0.0,0.8,-0.009656327776610851,0.0052438341081142426,0.005381969269365072,0.0025255270259241223,0.0016932481804569084,0.0018807549596141827
1776645727.2755125,0.0,0.0,0.8,-0.00965274777263403,0.005280034616589546,0.005390986800193787,0.0004366711732822697,1.7155896310660076e-05,0.0006451331841821132
1776645727.3254626,0.0,0.0,0.8,-0.009663834236562252,0.005278082564473152,0.005384877324104309,0.00024594909437462,0.005476895872440393,0.004707248297245182
1776645727.375491,0.0,0.0,0.8,-0.00965030025690794,0.005299631506204605,0.005404881201684475,0.00017420556512350686,0.0006916315423471787,0.0014826463467742651
