t_wall,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1776646165.389482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006811454892158508,0.01259871106594801,0.005197273567318916,-0.00018337747238857826,-0.001715823713967272,0.004130119121871754
1776646165.4394443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006813244894146919,0.012595060281455517,0.005184020847082138,-0.00029001954443671406,0.0032684705613760566,0.0006138496575253767
1776646165.48947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007409142330288887,0.012676028534770012,0.005430244840681553,0.04131214467584673,0.002830396735921004,0.0222999789139281
1776646165.5394335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006827698089182377,0.012608652003109455,0.005134842358529568,-0.058905880866848205,-0.008470821273045704,-0.03089842334672072
1776646165.5894616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007409203331917524,0.012700812891125679,0.005425850860774517,0.11650039671020858,0.019636774411410568,0.05049272093123981
1776646165.6394274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006831519305706024,0.012627879157662392,0.005139565095305443,-0.06309907986509496,-0.006145258152268457,-0.028215028736012396
1776646165.689455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007419714238494635,0.012693094089627266,0.005402020178735256,-0.07387244713019098,0.06574580798252756,-0.07200772482478657
1776646165.7394319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006814802065491676,0.012622377835214138,0.005166316404938698,-0.0009611337683361164,0.00014075092940932652,-0.00015957715282883031
1776646165.7895103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007077395915985107,0.012138154357671738,0.005564969498664141,0.0275022854593226,-0.05217654090232737,0.03955758453103078
1776646165.8394206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006821410730481148,0.012596972286701202,0.005191754549741745,0.001999843965735212,0.0007884718824721066,-0.0010413827868667235
1776646165.88949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00680968165397644,0.012607081793248653,0.005202445201575756,-0.06588341713443961,-0.009597694649193854,-0.025803986165284305
1776646165.9394643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007424193434417248,0.012694783508777618,0.005409202538430691,0.00024879714883020677,0.0013734113295912503,0.0017940045853590567
1776646165.9895086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006804291158914566,0.012580754235386848,0.005197768099606037,-0.06535637962915379,-0.01417251723543832,-0.025593444937328718
1776646166.0394824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006828179582953453,0.012601072899997234,0.005142915062606335,-0.06328902181323164,-0.011098814667556158,-0.029436244074250266
1776646166.0895774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741357309743762,0.012682072818279266,0.005454530008137226,0.059835489489751585,0.008624638933738098,0.026639762408635533
1776646166.1394398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068503329530358315,0.012599574401974678,0.005137171596288681,0.0010852199735574464,-0.0020575319455645572,-0.005782863867517987
1776646166.1894464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007415290456265211,0.012665055692195892,0.0054475171491503716,0.042200467580433026,0.0074251395220995275,0.02134677432514756
1776646166.239447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007437029853463173,0.012714101932942867,0.005384190008044243,0.0014468808516914105,-0.0001919867073593709,-0.0018516658336035802
1776646166.28949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741448113694787,0.012662474066019058,0.005441564600914717,0.000585585374079046,0.0009403084390830466,-0.00019610153344478228
1776646166.3394384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007418113760650158,0.012720795348286629,0.005421094596385956,-0.0006575000378441112,-0.0034263364299650834,0.001074403181216172
1776646166.389322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007416623644530773,0.012668440118432045,0.005403692368417978,0.0016798529691142326,0.0031617943444561215,-0.0031954245733792617
1776646166.439477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006803765892982483,0.012572222389280796,0.0051862932741642,-0.0648778548835715,-0.017058400206130243,-0.02470602807602722
1776646166.4893255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00740789296105504,0.012671781703829765,0.00540307629853487,0.040816199360569246,0.008077283259600575,0.016058127080592052
1776646166.539485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007420371752232313,0.012691965326666832,0.005419575609266758,0.00195344741720114,-0.0013696674688055746,-0.00028941221309856723
1776646166.589428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00742803979665041,0.012660506181418896,0.005411398597061634,0.06752726211864579,0.007351060791193739,0.021563506633591564
1776646166.639443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006814899854362011,0.012616705149412155,0.005170769523829222,-0.08251956459167238,-0.01371498549335188,-0.0330107273662484
1776646166.6894777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007410445716232061,0.012672603130340576,0.005431696306914091,-0.0014033927480127115,-0.0035518884965467885,0.004208927748426621
1776646166.7394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006826878525316715,0.01261803787201643,0.005145634524524212,-0.06153009041480763,-0.009107517424231881,-0.025001361468934787
1776646166.78945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007413226645439863,0.012669581919908524,0.0054243081249296665,0.06423772454158182,0.007510230855026385,0.02457814203019493
1776646166.839501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006825370714068413,0.012570926919579506,0.005138245411217213,-0.0011771648222123128,-0.0020160743101898236,0.00131048665256831
1776646166.889447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007437519729137421,0.012716561555862427,0.005414540879428387,0.0017179811792454906,0.0031576281436078327,-0.0030603539852706776
1776646166.9394448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007424031849950552,0.01265956461429596,0.00542115094140172,0.04224674651139445,0.003510604495747749,0.0191772780070023
1776646166.9894824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068360380828380585,0.01263424288481474,0.005167833529412746,-0.06366644163370333,-0.007183277609579392,-0.025107739536977886
1776646167.039487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007435727398842573,0.01266905665397644,0.005394517444074154,0.0009991236405701978,-0.0017975559762436815,-0.0013621996175840279
1776646167.0894897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006821240298449993,0.012624857947230339,0.00517303729429841,-0.00039413213363628704,0.002670792890273228,-0.0020280922118767787
1776646167.1394556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007430341560393572,0.012692664749920368,0.005411028861999512,0.0017629438828095064,0.0009065061199265065,-0.0021965145491224247
1776646167.1894622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006821100600063801,0.012578779831528664,0.005132636055350304,-6.562515560450124e-05,2.1875051868167083e-05,-0.0002273712287775002
1776646167.2394314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007429054472595453,0.012696895748376846,0.005410108715295792,0.0019165517330834235,0.0022367590678045797,-0.004392832575100005
1776646167.2894416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068115657195448875,0.012548071332275867,0.005188069771975279,0.0004911158468491381,-0.004386797856624762,-0.00023427485166106063
1776646167.3394585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074147386476397514,0.012708661146461964,0.005435144994407892,0.06268623169225215,0.011951070340154635,0.02111459989075336
1776646167.389496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006793455220758915,0.012558464892208576,0.0051402198150753975,-0.018279484207574755,0.033263081477945,-0.031796270661561515
1776646167.4396708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007414128631353378,0.01268603466451168,0.005461862310767174,0.06649326058583893,0.01097411234861198,0.02832315670808482
1776646167.4894347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006799260154366493,0.012578217312693596,0.005153613165020943,-0.04335358590228416,-0.006007985643074062,-0.01931871695123399
1776646167.5394828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007392518222332001,0.01264859363436699,0.0054433210752904415,0.0597543188382313,0.005978892617392972,0.02620326747939458
1776646167.5895085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006817921996116638,0.01256514247506857,0.005167422816157341,-0.06491699682923889,-0.0169670698189537,-0.027711132469867977
1776646167.639503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00749707967042923,0.012666688300669193,0.005322238430380821,0.07106971031423644,0.007523253401969829,0.01451343739528409
