t_wall,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1776645879.7340395,0.0,0.0,0.6,0.0002448074519634247,0.013024689629673958,0.01122153177857399,-0.002189217714676333,-0.009570282954627614,-0.00913659640717028
1776645879.7841513,0.0,0.0,0.6,0.0002309703268110752,0.012808399274945259,0.010983266867697239,-0.03553450709685996,0.05949740087976859,-0.04899944240937977
1776645879.8341205,0.0,0.0,0.6,0.0005759205669164658,0.012370964512228966,0.011363810859620571,0.012472138032108542,0.00445207792539259,0.0011309787417702276
1776645879.884253,0.0,0.0,0.6,0.0002204589545726776,0.012924307957291603,0.011290587484836578,-0.0006653576303665654,-0.007111141411137908,-0.011555495012603067
1776645879.9341464,0.0,0.0,0.6,0.0002372153103351593,0.012886663898825645,0.010890145786106586,0.0011327029905945933,0.0014610000051941692,0.008872787899506943
1776645879.984157,0.0,0.0,0.6,0.00025379518046975136,0.01311564166098833,0.011377116665244102,0.001237060841490801,0.006895668735274891,-0.005019693678746099
1776645880.0343392,0.0,0.0,0.6,0.00047440454363822937,0.012284534052014351,0.011377482675015926,0.024109184928013914,-0.06414692710892733,0.046678721799767536
1776645880.0841331,0.0,0.0,0.6,0.00024446751922369003,0.013081599026918411,0.011247529648244381,-0.028826507790064095,0.07678501402903731,-0.05396756034768998
1776645880.134128,0.0,0.0,0.6,0.00027840258553624153,0.01285390742123127,0.011010555550456047,-0.022892103375214294,0.0382913748610941,-0.031986147796638636
1776645880.1841881,0.0,0.0,0.6,0.0004783663898706436,0.012457920238375664,0.01170459482818842,-0.0030235664485931753,-0.002282380898938039,0.01408302395404058
1776645880.2343862,0.0,0.0,0.6,0.0005317144095897675,0.012416716665029526,0.011586842127144337,0.006161037425867111,-0.004740097703109886,-0.02106242042969378
1776645880.2843132,0.0,0.0,0.6,0.00048438645899295807,0.01243036799132824,0.011505790054798126,-0.002548482471370327,0.0029206404799094147,0.007347278964396265
1776645880.3340857,0.0,0.0,0.6,0.0004768837243318558,0.012425072491168976,0.011759813874959946,-0.0013252931251505398,-0.00014962986896860934,0.0012093249823784734
1776645880.3841307,0.0,0.0,0.6,0.0004858504980802536,0.012379754334688187,0.011405864730477333,0.0008703140321910057,0.0006457697338667725,-0.00042798634963441874
1776645880.4341373,0.0,0.0,0.6,0.0002200971357524395,0.012971438467502594,0.01128152571618557,-0.0014170003663913533,-0.0033680685552256724,-0.0021003390279104284
1776645880.484076,0.0,0.0,0.6,0.0004783160984516144,0.012432292103767395,0.011416051536798477,0.0013340606986019894,0.002812376220190122,-0.0020891260117938426
1776645880.5342467,0.0,0.0,0.6,0.00023505929857492447,0.013007044792175293,0.01132905948907137,-0.02547911632092238,0.06338235152984516,-0.05248003503542969
1776645880.5843494,0.0,0.0,0.6,0.0005092043429613113,0.012440048158168793,0.01148043293505907,-0.006452411059639,0.008090413939024443,0.01084081495580068
1776645880.6341078,0.0,0.0,0.6,0.00032055703923106194,0.012902358546853065,0.01109730638563633,-0.02842958995336424,0.06386567938211951,-0.0370686799374305
1776645880.6841402,0.0,0.0,0.6,0.0005987752228975296,0.012311343103647232,0.011428704485297203,0.0008108551617562451,-0.006529551332355353,-0.004831700196506762
1776645880.734116,0.0,0.0,0.6,0.0004993416368961334,0.012442931532859802,0.01156926341354847,-0.00034887303223100484,0.009305795627113284,0.012025109007796391
1776645880.784102,0.0,0.0,0.6,0.0003177570179104805,0.012935400009155273,0.01112639531493187,-0.016003831720729687,0.0460547467398615,-0.06885098485465183
1776645880.8341048,0.0,0.0,0.6,0.0004964396357536316,0.012410404160618782,0.01147507969290018,3.6869670949246834e-05,0.008390018945127139,0.0005876374908057899
